"","SITE","lat","DHW_Mean","DHW_MeanMax_Major","DHW_Dur","DHW_Dur_Major","DHW_Max_Major","DHW_Max_Major5","SST_AnnRange","SST_MonthRange","SST_Mean","SST_Q05","SST_Q95","SST_SD","SST_BiweekRange","DATE_","COLONYLENGTH","MAX_DEPTH_M","Area_surveyed_m2","PER_DEAD","LATITUDE","LONGITUDE","YEAR","TAIL_BINS","Data_Source","Bleaching_Period","month","prop_DEAD"
"36","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,11,11.5824,60,10,-14.332425,-170.824373,2025,"Q20","esa","Post-Bleaching",3,0.1
"37","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,7,11.5824,60,0,-14.332425,-170.824373,2025,"Q20","esa","Post-Bleaching",3,0
"38","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,11,12.4968,60,0,-14.329052,-170.831801,2025,"Q20","esa","Post-Bleaching",3,0
"39","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,7,12.4968,60,0,-14.329052,-170.831801,2025,"Q20","esa","Post-Bleaching",3,0
"40","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,10,9.144,60,0,-14.329052,-170.831801,2025,"Q20","esa","Post-Bleaching",3,0
"41","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,10,9.144,60,0,-14.329052,-170.831801,2025,"Q20","esa","Post-Bleaching",3,0
"42","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,12,9.144,60,0,-14.329052,-170.831801,2025,"Q20","esa","Post-Bleaching",3,0
"43","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,10,9.144,60,0,-14.329052,-170.831801,2025,"Q20","esa","Post-Bleaching",3,0
"44","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,5,9.144,60,0,-14.329052,-170.831801,2025,"Q20","esa","Post-Bleaching",3,0
"45","TUT-216",-14.329052,20.6169414520264,20.6169414520264,174,102,20.6169414520264,20.6169414520264,2.82750034332275,1.34025049209595,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,0.942963140982169,2025-03-14,12,9.144,60,0,-14.329052,-170.831801,2025,"Q20","esa","Post-Bleaching",3,0
