"","SITE","lat","DHW_Mean","DHW_MeanMax_Major","DHW_Dur","DHW_Dur_Major","DHW_Max_Major","DHW_Max_Major5","SST_AnnRange","SST_MonthRange","SST_Mean","SST_Q05","SST_Q95","SST_SD","SST_BiweekRange","DATE_","COLONYLENGTH","MAX_DEPTH_M","Area_surveyed_m2","PER_DEAD","LATITUDE","LONGITUDE","YEAR","TAIL_BINS","Data_Source","Bleaching_Period","month","prop_DEAD"
"34","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,65,13.1064,60,90,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.9
"35","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,45,13.1064,60,98,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.98
"36","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,45,13.1064,60,70,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.7
"37","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,75,13.1064,60,15,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.15
"38","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,75,13.1064,60,98,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.98
"39","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,105,13.1064,60,90,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.9
"40","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,105,13.1064,60,95,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.95
"41","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,55,10.9728,60,66,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.66
"42","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,45,10.9728,60,75,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.75
"43","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,65,10.9728,60,90,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.9
"44","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,65,10.9728,60,95,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.95
"45","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,50,10.9728,60,85,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.85
"46","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,47,10.9728,60,50,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.5
"47","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,63,10.9728,60,90,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.9
"48","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,55,10.9728,60,55,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.55
"49","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,41,10.9728,60,65,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.65
"50","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,75,10.9728,60,65,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.65
"51","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,66,10.9728,60,60,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.6
"52","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,70,10.9728,60,60,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.6
"53","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,115,11.5824,60,90,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.9
"54","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,75,11.5824,60,70,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.7
"55","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,110,11.5824,60,90,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.9
"56","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,65,11.5824,60,97,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.97
"57","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,115,11.5824,60,98,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.98
"58","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,58,11.5824,60,98,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.98
"59","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,110,11.5824,60,90,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.9
"60","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,60,11.5824,60,85,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.85
"61","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,72,11.5824,60,97,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.97
"62","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,95,11.5824,60,98,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.98
"63","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,81,11.5824,60,95,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.95
"64","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,90,11.5824,60,90,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.9
"65","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,75,11.5824,60,95,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.95
"66","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,105,11.5824,60,95,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.95
"67","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,43,11.5824,60,70,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.7
"68","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,90,11.5824,60,85,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.85
"69","TUT-171",-14.332425,18.8915767669678,18.8915767669678,149,100,18.8915767669678,18.8915767669678,2.81049919128418,1.32291634877523,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,0.932518570511429,2025-03-13,88,11.5824,60,80,-14.332425,-170.824373,2025,"Q80","esa","Post-Bleaching",3,0.8
